Animal Name,Class,Order,Family,Is_Endangered,Length(cm),Lifespan(years),Weight(kg),Diet,Asia,Europe,Africa,South-America,North-America,Central-America,Antarctica,Oceania,Ocean,Eurasia
Potoroo,13,Diprotodontia,Potoroidae,1.0,35.56,6.0,1601.274827419837,4,0,0,0,0,0,0,0,1,1,0
Prairie Chicken,4,Galliformes,Phasianidae,0.0,43.18,3.5,0.949708000226796,4,0,0,0,0,1,0,0,0,0,0
Prairie Dog,13,Rodentia,Sciuridae,0.0,3500.0,3.5,1.15,4,0,0,0,0,1,1,0,0,0,0
Proboscis Monkey,13,Primates,Cercopithecidae,1.0,1114.242495994122,17.5,14.5,4,1,0,0,0,0,0,0,0,0,0
Procoptodon,13,Diprotodontia,Macropodidae,1.0,1114.242495994122,19.474841669993218,220.45454545454544,2,0,0,0,0,0,0,0,1,1,0
Pronghorn,13,Artiodactyla,Antilocapridae,0.0,295.0,10.0,54.5,2,0,0,0,0,1,1,0,0,0,0
Psittacosaurus,16,Ornithischia,Psittacosauridae,1.0,425.0,19.474841669993218,32.0,2,1,0,0,0,0,0,0,0,0,1
Pterodactyl,16,Pterodactylus,Azhdarchidae,1.0,103.632,25.0,2.727272727272727,0,1,1,1,1,1,0,0,1,1,1
Puff Adder,16,Squamata,Viperidae,0.0,1114.242495994122,14.5,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Pufferfish,0,Tetraodontiformes,Tetraodontidae,0.0,3.81,10.0,11.363636363636363,0,0,0,0,0,0,0,0,0,1,0
Puffin,4,Charadriiformes,Alcidae,0.0,1114.242495994122,22.5,14.998236331569665,0,0,1,0,0,1,0,0,0,1,1
Puma,13,Carnivora,Felidae,0.0,1114.242495994122,12.5,86.0,0,0,0,0,1,1,1,0,0,0,0
Purple Emperor Butterfly,11,Lepidoptera,Nymphalidae,0.0,680.0000000000001,19.474841669993218,1601.274827419837,4,1,1,0,0,0,0,0,0,0,1
Purple Finch,4,Passeriformes,Fringillidae,0.0,15.24,14.0,25.0,4,0,0,0,0,1,0,0,0,0,0
Purple Gallinule,4,Gruiformes,Rallidae,0.0,35.052,6.0,0.2480580597607302,4,0,0,0,1,1,1,0,0,0,0
Purussaurus,16,Crocodilia,Alligatoridae,1.0,1280.16,19.474841669993218,0.0084,0,0,0,0,1,0,1,0,0,0,0
Puss Moth,11,Lepidoptera,Notodontidae,0.0,650.0,19.474841669993218,1601.274827419837,4,0,1,1,0,0,0,0,0,0,0
Pygmy Hippopotamus,13,Artiodactyla,Hippopotamidae,1.0,160.0,35.0,215.0,2,0,0,1,0,0,0,0,0,0,0
Pygmy Marmoset (Finger Monkey),13,Primates,Callitrichidae,0.0,1114.242495994122,10.0,4.585537918871252,4,0,0,0,1,0,0,0,0,0,0
Pygmy Shark,8,Squaliformes,Dalatiidae,0.0,24.892000000000003,19.474841669993218,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Pyjama Shark,8,Carcharhiniformes,Scyliorhinidae,0.0,106.68,19.474841669993218,7.257486550970236,0,0,0,1,0,0,0,0,0,0,0
Quagga,13,Perissodactyla,Equidae,1.0,17900.0,19.474841669993218,275.0,2,0,0,1,0,0,0,0,0,0,0
Quail,4,Galliformes,Phasianidae,0.0,1114.242495994122,4.0,3.703703703703704,4,1,1,1,1,1,1,0,1,1,1
Quetzal,4,Trogoniformes,Trogonidae,0.0,1114.242495994122,22.5,7.495590828924162,4,0,0,0,1,1,1,0,0,0,0
Quokka,13,Diprotodontia,Macropodidae,1.0,4700.0,7.5,3.0,2,0,0,0,0,0,0,0,1,1,0
Quoll,13,Dasyuromorphia,Dasyuridae,0.0,1114.242495994122,4.5,4.15,4,0,0,0,0,0,0,0,1,1,0
Rabbit,13,Lagomorpha,Leporidae,0.0,1114.242495994122,6.5,1.75,2,1,1,1,0,1,0,0,0,0,1
Raccoon,13,Carnivora,Procyonidae,0.0,1114.242495994122,14.0,6.25,4,0,1,0,1,1,1,0,0,0,0
Raccoon Dog,13,Carnivora,Canidae,0.0,5750.0,5.5,6.5,0,1,1,0,0,0,0,0,0,0,1
Racer Snake,16,Squamata,Colubridae,0.0,101.6,10.0,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Radiated Tortoise,16,Testudines,Testudinidae,1.0,3550.0,55.0,9.1,2,0,0,1,0,0,0,0,0,0,0
Rainbow Boa,16,Squamata,Boidae,0.0,152.4,20.0,1601.274827419837,0,0,0,0,1,0,1,0,0,0,0
Rainbow Kribs (Kribensis),0,Perciformes,Cichlidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,0,1,0,0,0,0,0,0,0
Rainbow Shark,0,Cypriniformes,Cyprinidae,0.0,1050.0,7.0,1601.274827419837,4,1,0,0,0,0,0,0,0,0,0
Rat,13,Rodentia,Muridae,0.0,1114.242495994122,3.5,250.0,4,1,1,1,1,1,1,1,1,1,1
Rat Snakes,16,Squamata,Colubridae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,1,1,0,1,1,1,0,1,1,1
Rattlesnake,16,Squamata,Viperidae,0.0,243.84,12.5,1601.274827419837,4,0,0,0,1,1,1,0,0,0,0
Red Deer,13,Artiodactyla,Cervidae,0.0,205.74,20.0,198.86363636363637,2,1,1,1,0,0,0,0,0,0,1
Red Diamondback Rattlesnake,16,Squamata,Viperidae,0.0,1114.242495994122,14.0,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Red Finch,4,Passeriformes,Fringillidae,0.0,5.5,11.583333333333334,0.0255731922398589,2,0,0,0,0,1,1,0,0,0,0
Red Kite,4,Accipitriformes,Accipitridae,0.0,63.5,25.0,1.0205840462301894,4,1,1,1,0,0,0,0,0,0,0
Red Knee Tarantula,3,Araneae,Theraphosidae,0.0,1114.242495994122,25.0,0.54673721340388,0,0,0,0,0,1,1,0,0,0,0
Red Panda,13,Carnivora,Ailuridae,1.0,9000.0,10.0,4.6,4,1,0,0,0,0,0,0,0,0,0
Red Paper Wasp,11,Hymenoptera,Vespidae,0.0,2.8448,0.0465753424657534,1601.274827419837,2,0,0,0,0,1,0,0,0,0,0
Red Spitting Cobra,16,Squamata,Elapidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Red Squirrel,13,Rodentia,Sciuridae,0.0,3150.0,5.0,8.818342151675484,4,0,0,0,0,1,0,0,0,0,0
Red Tail Boa (common boa),16,Squamata,Boidae,0.0,1114.242495994122,25.0,1601.274827419837,0,0,0,0,1,1,1,0,0,0,0
Red Wolf,13,Carnivora,Canidae,1.0,10750.0,11.0,29.5,0,0,0,0,0,1,0,0,0,0,0
Red-Bellied Black Snake,16,Squamata,Elapidae,0.0,160.02,12.0,1601.274827419837,0,0,0,0,0,0,0,0,1,1,0
Red-Bellied Woodpecker,4,Piciformes,Picidae,0.0,24.7777,12.1,73500.0,4,0,0,0,0,1,0,0,0,0,0
Red-Billed Quelea Bird,4,Passeriformes,Ploceidae,0.0,27.94,2.0,0.0283494925440834,4,0,0,1,0,0,0,0,0,0,0
Red-Eared Slider,16,Testudines,Emydidae,0.0,650.0,30.0,0.2409706866247094,4,1,1,1,0,1,1,0,1,1,0
Red-Eyed Tree Frog,2,Hylidae or Anura,Phyllomedusidae,0.0,6.35,19.474841669993218,0.0099223223904292,0,0,0,0,1,0,1,0,0,0,0
Red-handed Tamarin,13,Primates,Callitrichidae,0.0,2400.0,11.5,19.753086419753085,4,0,0,0,1,0,0,0,0,0,0
Red-Headed Vulture,4,Accipitriformes,Accipitridae,1.0,76.2,19.474841669993218,1601.274827419837,0,1,0,0,0,0,0,0,0,0,0
Red-Lipped Batfish,0,Lophiiformes,Ogcocephalidae,0.0,20.32,12.0,0.9071858188712796,0,0,0,0,1,0,0,0,0,0,0
Red-Shouldered Hawk,4,Accipitriformes,Accipitridae,0.0,49.53,20.0,0.6818181818181818,0,0,0,0,0,1,1,0,0,0,0
Red-winged blackbird,4,Passeriformes,Icteridae,0.0,20.32,19.474841669993218,56.0,4,0,0,0,0,1,1,0,0,0,0
Redback Spider,3,aranae,Theridiidae,0.0,0.6477,4.5,0.0009922322390429,0,1,1,0,0,0,0,0,1,1,0
Redstart,4,Passeriformes,Muscicapidae,0.0,13.97,3.5,0.0163009582128479,4,1,1,1,0,0,0,0,0,0,1
Reef Shark,8,Carcharhiniformes,Carcharhinidae,1.0,20.574,19.0,104.32636917019714,0,0,0,0,0,0,0,0,0,1,0
Reindeer,13,Artiodactyla,Cervidae,0.0,1114.242495994122,13.5,190.0,2,0,1,0,0,1,0,0,0,1,1
Repenomamus,13,Gobiconodonta, Gobiconodontidae,1.0,100.584,28.0,12.954545454545451,4,1,0,0,0,0,0,0,0,0,0
Reticulated python,16,Squamata,Pythonidae,0.0,1650.0,25.0,1601.274827419837,4,1,0,0,0,0,0,0,0,0,0
Rhamphosuchus,16,Crocodilia,Gavialidae,1.0,950.0,19.474841669993218,0.0025,0,1,0,0,0,0,0,0,0,0,0
Rhesus Macaque,13,Primate,Old-world monkeys,0.0,1114.242495994122,30.0,1601.274827419837,4,1,0,0,0,0,0,0,0,0,0
Rhino Viper,16,Squamata,Viperidae,1.0,121.92,8.0,1601.274827419837,4,0,0,1,0,0,0,0,0,0,0
Rhinoceros,13,Perissodactyla,Rhinocerotidae,1.0,1114.242495994122,42.5,401.5,2,1,0,1,0,0,0,0,0,0,0
Rhombic Egg-Eater Snake,16,Squamata,Colubridae,0.0,109.22,17.5,1601.274827419837,0,1,0,1,0,0,0,0,0,0,0
Ribbon Eel,0,Anguilliformes,Muraenidae,0.0,1114.242495994122,20.0,1601.274827419837,0,1,0,1,0,0,0,0,1,1,0
Ring-billed Gull,4,Charadriiformes,Laridae,0.0,1114.242495994122,23.0,500.0,4,0,0,0,0,1,1,0,0,0,0
Ringed Kingfisher,4,Coracliformes,Alcedinidae,0.0,35.56,7.5,0.3118444179849181,0,0,0,0,0,1,0,0,0,0,0
Rinkhals Snake,16,Squamata,Elapidae,0.0,99.06,22.5,1601.274827419837,4,0,0,1,0,0,0,0,0,0,0
River Otter,13,Carnivora,Musteliodae,0.0,106.68,19.474841669993218,8.164672369841515,0,0,0,0,0,1,0,0,0,0,0
Roadrunner,4,Cuculiformes,Cuculidae,0.0,58.42,3.5,0.3260191642569598,4,0,0,0,0,1,1,0,0,0,0
Robin,4,Passeriformes,Muscicapidae,0.0,1325.0,2.0,0.6701940035273368,4,1,1,1,0,1,1,0,1,1,1
Rock Crab,12,Decapoda,Cancridae,0.0,1114.242495994122,8.0,0.368543403073085,4,0,0,0,0,0,0,0,0,1,0
Rock Hyrax,13,Hyracoidea,Procaviidae,0.0,5000.0,8.5,3.5,4,1,0,1,0,0,0,0,0,0,0
Rock Python,16,Squamata,Pythonidae,0.0,24.13,24.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Rockhopper Penguin,4,Sphenisciformes,Spheniscidae,0.0,1114.242495994122,17.5,3.5,0,0,0,0,1,0,0,1,1,1,0
Roe Deer,13,Artiodactyla,Cervidae,0.0,11250.0,12.5,26.0,2,1,1,0,0,0,0,0,0,0,1
Rose-breasted Grosbeak,4,Passeriformes,Carinalidae,0.0,20.32,15.65,0.0439417134433293,4,0,0,0,1,1,1,0,0,0,0
Roseate Spoonbill,4,Ciconiiformes,Threskiornithidae,0.0,1114.242495994122,12.5,1.5,4,0,0,0,1,1,1,0,0,0,0
Rough Earth Snake,16,Squamata,Colubridae,0.0,21.59,6.0,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Rough Green Snake,16,Squamata,Colubridae,0.0,83.82000000000001,8.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Rough-Legged Hawk (Rough-Legged Buzzard),4,Accipitriformes,Accipitridae,0.0,53.34,7.5,1.1294463444947431,0,1,1,0,0,1,0,0,0,0,1
Royal Penguin,4,Sphenisciformes,Spheniscidae,1.0,1114.242495994122,17.5,4.5,0,0,0,0,0,0,0,1,0,1,0
Ruby-Crowned Kinglet,4,Passeriformes,Regulidae,0.0,9.906,5.0,0.0084656084656084,4,0,0,0,0,1,0,0,0,0,0
Ruby-Throated Hummingbird,4,Apodiformes,Trochilidae,0.0,7.366,4.0,0.0031184441798491,2,0,0,0,0,1,1,0,0,0,0
Rufous Hummingbird,4,Apodiformes,Trochilidae,0.0,6.35,19.474841669993218,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Russel’s Viper,16,Squamata,Viperidae,0.0,152.4,19.474841669993218,1601.274827419837,4,1,0,0,0,0,0,0,0,0,0
Russian Tortoise,16,Testudines,Testudinidae,1.0,19.05,60.0,0.6818181818181818,2,1,0,0,0,0,0,0,0,0,1
Saanen Goat,13,Artiodactyla,Bovidae,0.0,1114.242495994122,10.0,1601.274827419837,4,0,1,0,0,0,0,0,0,0,0
Saber-Toothed Tiger,13,Carnivora,Felidae,1.0,225.0,30.0,480.5,0,0,0,0,1,1,1,0,0,0,0
Sable,13,Carnivora,Mustelidae,0.0,3550.0,20.0,1.3607787283069193,4,1,0,0,0,0,0,0,0,0,1
Sable Ferret,13,Carnivora,Mustelidae,0.0,2000.0,10.0,1.4991245656847894,0,1,1,1,1,1,1,0,1,1,1
Saiga,13,Artiodactyla,Bovidae,1.0,125.0,11.0,37.5,2,1,0,0,0,0,0,0,0,0,0
Salamander,2,Caudata,Salamandroidea,0.0,1114.242495994122,12.5,32.55,0,1,1,0,1,1,1,0,0,0,1
Salmon,0,Salmoniformes,Salmonidae,0.0,147.32,7.0,10.454545454545451,0,0,0,0,1,1,0,0,0,1,0
Salmon Shark,8,Lamniformes,Lamnidae,0.0,240.0,23.5,197.72727272727272,0,0,0,0,0,0,0,0,0,1,0
Sambar,13,Artiodactyla,Cervidae,1.0,195.0,26.0,326.5,2,1,0,0,0,1,0,0,1,1,0
San Francisco Garter Snake,16,Squamata,Colubridae,0.0,92.71,10.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Sand Cat,13,Carnivora,Felidae,0.0,44.45,18.0,2.4545454545454546,0,1,0,1,0,0,0,0,0,0,1
Sand Lizard,16,Squamata,Lacertidae,0.0,1650.0,6.5,0.4409171075837742,0,1,1,0,0,0,0,0,0,0,1
Sand Tiger Shark,8,Lamniformes,Odontaspididae,1.0,260.60400000000004,24.0,174.81243933194838,0,0,0,0,0,0,0,0,0,1,0
Sand Viper,16,Squamata,Viperidae,0.0,40.64,16.5,1601.274827419837,0,1,0,1,0,0,0,0,0,0,0
Sandhill Crane,4,Gruiformes,Gruidae,0.0,1114.242495994122,20.0,4.10501583039254,2,0,0,0,0,1,1,0,0,0,1
Saola,13,Artiodactyla,Bovidae,1.0,17500.0,10.0,90.0,2,1,0,0,0,0,0,0,0,0,0
Sarcosuchus,16,Pseudosuchia,Pholidosauridae,1.0,925.068,19.474841669993218,160.68181818181816,0,0,0,1,1,0,0,0,0,0,0
Sardines,0,Clupeiformes,Clupeidae,0.0,22.86,13.0,2.267964547178199,4,0,0,0,0,0,0,0,0,1,0
Sarkastodon,13,Oxyaenodonta,Oxyaenidae,1.0,274.32,19.474841669993218,400.5,0,1,0,0,0,0,0,0,0,0,0
Sarus Crane,4,Gruiformes,Gruidae,1.0,147.066,15.6,8.391468824559336,0,1,0,0,0,0,0,0,1,1,0
Satanic leaf-tailed gecko,16,Squamata,Gekkonidae,0.0,8.89,19.474841669993218,0.0065203832851391,0,0,0,1,0,0,0,0,0,0,0
Saturniidae Moth,11,Lepidoptera,Saturniidae,0.0,10.16,1.0,1601.274827419837,2,1,1,1,0,1,1,0,1,1,0
Savannah Monitor,16,Squamata,Varanidae,0.0,91.44,20.0,5.896707822663316,4,0,0,1,0,0,0,0,0,0,0
Savannah Sparrow,4,Passeriformes,Passerellidae,0.0,13.97,4.0,0.9523809523809524,4,0,0,0,0,1,1,0,0,0,0
Savu Python,16,Squamata,Pythonidae,1.0,121.92,20.0,1601.274827419837,4,1,0,0,0,0,0,0,0,0,0
Sawfish,8,Rhinopristiformes,Pristidae,1.0,655.32,30.0,113.86363636363636,0,0,0,0,0,0,0,0,0,1,0
Scallops,5,Pectinida,Pectinidae,0.0,1114.242495994122,20.0,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Scarlet Kingsnake,16,Squamata,Colubridae,0.0,60.96,21.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Scarlet Macaw,4,Psittaciformes,Psittacidae,0.0,82.55,75.0,0.9090909090909092,4,0,0,0,1,1,1,0,0,0,0
Scorpion,3,Scorpiones,Scorpionoidea,0.0,1114.242495994122,14.5,1.9400352733686064,0,1,1,1,1,1,1,0,1,1,1
Scrotum Frog,2,Anura,Telmatobiidae,1.0,1600.0,15.0,1601.274827419837,0,0,0,0,1,0,0,0,0,0,0
Sculpin,0,Scorpaeniformes,Cottidae,0.0,29.972,7.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Scutosaurus,16,Procolophonomorpha,Pareiasaur,1.0,259.08,19.474841669993218,1161.1978481552378,2,0,1,0,0,0,0,0,0,0,0
Sea Dragon,0,Syngnathiformes,Syngnathidae,0.0,2200.0,6.0,1601.274827419837,0,0,0,0,0,0,0,0,1,1,0
Sea Eagle,4,Accipitriformes,Accipitridae,0.0,1114.242495994122,20.0,9.071858188712795,0,1,1,1,0,1,1,1,1,1,1
Sea Lion,13,Carnivora,Otariidae,0.0,1114.242495994122,18.5,25.5,4,0,0,0,0,0,0,0,0,1,0
Sea Otter,13,Carnivora,Mustelidae,1.0,1114.242495994122,13.5,29.5,4,0,0,0,0,0,0,0,0,1,0
Sea Roach,12,Isopoda,Ligiidae,0.0,2.54,2.5,1601.274827419837,4,0,1,0,0,1,0,0,0,0,0
Sea Slug,10,Nudibranchia,Opistobranches,0.0,11.43,2.5,1.4999999999999998,2,0,0,0,0,0,0,0,0,1,0
Sea Turtle,16,Testudines,Chelonioidea,1.0,1114.242495994122,70.0,279.0,4,0,0,0,0,0,0,0,0,1,0
Seagull,4,Charadriiformes,Laridae,0.0,1114.242495994122,49.0,1601.274827419837,0,1,1,1,1,1,1,1,1,1,1
Seahorse,0,Syngnathiformes,Syngnathidae,1.0,1875.0,4.0,1601.274827419837,4,1,1,1,1,1,1,0,1,1,1
Seal,13,Carnivora,Pinnipedia,0.0,1114.242495994122,20.0,54.0,0,0,0,0,0,0,0,0,0,1,0
Sedge Warbler,4,Passeriformes,Acrocephalidae,0.0,12.192,6.0,0.011906786868515,3,1,1,1,0,0,0,0,0,0,0
Sei Whale,13,Cetacea,Balaenopteridae,1.0,6400.0,70.0,0.031,0,0,0,0,0,0,0,0,0,1,0
Senegal Parrot,4,Psittaciformes,Psittacidae,0.0,24.13,19.474841669993218,120.0,2,0,0,1,0,0,0,0,0,0,0
Serval,13,Carnivora,Felidae,0.0,8000.0,15.0,11.25,0,0,0,1,0,0,0,0,0,0,0
Sharp-Shinned Hawk,4,Accipitriformes, Accipitridae,0.0,30.48,8.0,0.1940035273368606,0,0,0,0,1,1,1,0,0,0,0
Sharp-Tailed Snake,16,Reptilia Order:	Squamata,Colubridae,0.0,39.37,10.0,0.1417474627204173,0,0,0,0,0,1,0,0,0,0,0
Shastasaurus,16,Ichthyosauria,Shastasauridae,1.0,1402.08,19.474841669993218,0.04125,0,1,0,0,0,1,0,0,0,0,0
Sheep,13,Artiodactyla,Bovidae,0.0,1114.242495994122,7.5,85.0,2,1,1,1,1,1,1,0,1,1,1
Shoebill Stork,4,Pelecaniformes,Balaenicipitidae,1.0,1114.242495994122,35.0,5.454545454545454,0,0,0,1,0,0,0,0,0,0,0
Short-Eared Owl,4,Strigiformes,Strigidae,0.0,38.1,4.8,0.3416113851562057,0,1,1,1,1,1,1,0,0,0,1
Shortfin Mako Shark,8,Lamniformes,Lamnidae,1.0,396.24,30.0,56.92591013417279,0,0,0,0,0,0,0,0,0,1,0
Shrew,13,Insectivora,Soricidae,0.0,9.398,1.75,0.0575494698644894,4,1,1,1,1,1,1,0,1,1,1
Siberian Ibex,13,Cetartiodactyla,Bovidae,0.0,147.32,16.0,64.86378604929648,2,1,0,0,0,0,0,0,0,0,1
Siberian Tiger,13,Carnivora,Felidae,1.0,1114.242495994122,21.5,225.0,0,1,0,0,0,0,0,0,0,0,1
Sidewinder,16,Squamata,Viperidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,0,0,0,1,1,0,0,0,0
Sika Deer,13,Artiodactyla,Cervidae,0.0,133.35,16.5,95.45454545454544,2,1,0,0,0,0,0,0,0,0,1
Silkie Chicken,4,Galliformes,Phasianidae,0.0,1114.242495994122,8.0,1.0205840462301894,4,1,0,0,0,0,0,0,0,0,0
Silky Shark,8,Carcharhiniformes,Carcharhinidae,1.0,205.74,23.0,186.36363636363637,0,0,0,1,0,0,0,0,0,1,0
Silver Dollar,0,Characiformes,Characidae,0.0,6.0,10.0,1601.274827419837,4,0,0,0,1,0,0,0,0,0,0
Simbakubwa,13,Hyaenodonta,Hyainailouridae,1.0,83.82000000000001,19.474841669993218,1960.0,0,0,0,1,0,0,0,0,0,0,0
Sivatherium,13,Artiodactyla,Giraffidae,1.0,396.24,19.474841669993218,1824.5,2,1,0,1,0,0,0,0,0,0,0
Sixgill shark,8,Hexanchiformes,Hexanchidae,0.0,1300.0,80.0,136.5909090909091,0,0,0,0,0,0,0,0,0,1,0
Skink Lizard,16,Squamata,Scincidae,0.0,4425.0,19.474841669993218,454000.0,0,1,1,1,1,1,1,0,1,1,1
Skipjack Tuna,0,Scombriformes,Scombridae,0.0,5600.0,10.0,10.681818181818182,0,0,0,0,0,0,0,0,0,1,0
Skua,4,Charadriiformes,Lari,0.0,55.88,35.0,0.9706888261922691,0,1,1,1,1,1,0,1,1,1,0
Skunk,13,Carnivora,Mephitidae,0.0,1114.242495994122,6.5,3.4,4,1,0,0,1,1,0,0,0,0,0
Sleeper Shark,8,Squaliformes,Somniosidae,0.0,609.6,500.0,0.4535929094356397,0,0,0,0,0,0,0,0,0,1,0
Sloth,13,Pilosa,Bradypodidae,1.0,1114.242495994122,32.5,5.25,4,0,0,0,1,0,1,0,0,0,0
Slow Worm,16,Squamata,Anguidae,0.0,3500.0,20.0,2.1164021164021163,0,1,1,0,0,0,0,0,0,0,1
Smallmouth Bass,0,Perciformes,Centrarchidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,1,1,1,0,1,1,0,0,0,0
Smilosuchus,16,Phytosauria,Parasuchidae,1.0,850.0,19.474841669993218,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Smooth Earthsnake,16,Squamata,Colubridae,0.0,21.336,19.474841669993218,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Smooth Green Snake,16,Squamata,Colubridae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,0,0,0,1,1,0,0,0,0
Smooth Hammerhead Shark,8,Carcharhiniformes,Sphyrnidae,1.0,487.68,20.0,399.161760303363,0,0,0,0,0,0,0,0,0,1,0
Smooth Snake,16,Coronella,Coronella austriaca,0.0,76.2,30.0,1601.274827419837,4,1,1,0,0,0,0,0,0,0,0
Snapping Turtle,16,Testudines,Chelydridae,0.0,1114.242495994122,37.5,76.0,4,0,0,0,1,1,1,0,0,0,0
Snook Fish,0,Perciformes,Centropomidae,0.0,110.49,18.0,13.18181818181818,0,0,0,0,0,0,1,0,0,1,0
Snorkie,13,Carnivora,Canidae,0.0,35.56,15.0,4.535929094356398,4,0,0,0,0,1,0,0,0,0,0
Snouted Cobra,16,Squamata,Elapidae,0.0,182.88,20.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Snow Bunting,4,Passeriformes,Calcariidae,0.0,17.78,9.0,0.0425242388161251,4,0,0,0,0,1,0,0,0,0,0
Snow Crab,12,Decapoda,Oregoniidae,0.0,12.954,19.474841669993218,2.7215574566138385,0,0,0,0,0,0,0,0,0,1,0
Snow Leopard,13,Carnivora,Felidae,1.0,1114.242495994122,21.0,1601.274827419837,0,1,0,0,0,0,0,0,0,0,1
Snowberry Clearwing Moth,11,Lepidoptera,Sphingidae,0.0,5.08,19.474841669993218,1601.274827419837,2,0,0,0,0,1,0,0,0,0,0
Snowflake Eel,0,Anguilliformes,Muraenidae,0.0,76.2,10.0,1601.274827419837,0,0,0,1,1,1,1,0,0,0,0
Snowy Owl,4,Strigiformes,Strigidae,1.0,1114.242495994122,13.5,1.55,0,0,1,0,0,1,0,0,0,1,1
Sockeye Salmon,0,Salmoniformes,Salmonidae,0.0,60.96,5.0,4.21841405775145,0,0,0,0,0,1,0,0,0,1,0
Song Sparrow,4,Passeriformes,Passerelidae,0.0,14.859,4.5,0.0326019164256959,4,0,0,0,0,1,1,0,0,0,0
Song Thrush,4,Passeriformes,Turdidae,0.0,21.9964,19.474841669993218,0.0783863468843907,4,1,1,1,0,0,0,0,0,0,0
South China Tiger,13,Carnivora,Felidae,1.0,1114.242495994122,21.5,147.5,0,1,0,0,0,0,0,0,0,0,0
Southern Black Racer,16,Squamata,Colubridae,0.0,106.68,7.5,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Southern Hognose Snake,16,Squamata,Colubridae,1.0,46.99,9.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Spadefoot Toad,2,Mesobatrachia,Pelobatidae,0.0,1114.242495994122,6.0,2.6455026455026456,4,0,1,0,0,1,0,0,0,0,0
Spanish Goat,13,Artiodactyla,Calvo,0.0,50.8,6.5,102.27272727272728,2,0,1,0,0,1,1,0,0,0,0
Spanish Water Dog,13,Carnivora,Canidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,1,0,0,0,0,0,0,0,0
Sparrow,4,Passeriformes,Passeridae,0.0,1114.242495994122,5.5,0.9770723104056436,4,1,1,1,1,1,1,0,1,1,1
Sparrowhawk,4,Accipitriformes,Accipitridae,0.0,1114.242495994122,15.0,1.75,0,1,1,1,0,0,0,0,1,1,0
Speckled Kingsnake,16,Squamata,Colubridae,0.0,121.92,20.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Spectacled Bear,13,Carnivora,Ursidae,1.0,1114.242495994122,25.0,165.0,4,0,0,0,1,0,0,0,0,0,0
Sperm Whale,13,Cetacea,Physeteridae,1.0,1645.92,60.0,0.04,0,0,0,0,0,0,0,0,0,1,0
Spider Ball Python,16,Squamata,Pythonidae,0.0,114.3,35.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Spider Monkey,13,Primates,Atelidae,0.0,1114.242495994122,21.0,9.2,4,0,0,0,1,0,1,0,0,0,0
Spider Wasp,11,Hymenoptera,Pompilidae,0.0,1114.242495994122,19.474841669993218,1.45e-05,0,1,1,1,1,1,1,0,1,1,1
Spinner Shark,8,Carcharhiniformes,Carcharhinidae,1.0,228.6,17.5,72.57486550970236,0,0,0,0,0,0,0,0,0,1,0
Spiny Dogfish,8,Squaliformes,Squalidae,1.0,4400.0,22.0,3.628743275485118,0,0,0,0,0,0,0,0,0,1,0
Spiny Hill Turtle,16,Testudines,Geoemydidae,1.0,19750.0,20.0,1.75,4,1,0,0,0,0,0,0,0,0,0
Spitting Cobra,16,Squamata,Elapidae,0.0,170.53560000000002,20.0,1601.274827419837,0,1,0,1,0,0,0,0,0,0,0
Spotted Gar,0,Lepisosteiformes,Lepisosteidae,0.0,124.46,18.0,4.545454545454545,0,0,0,0,0,1,1,0,0,0,0
Springbok,13,Artiodactyla,Bovidae,0.0,125.0,8.0,37.5,2,0,0,1,0,0,0,0,0,0,0
Squid,7,Teuthida,Oegopsina,0.0,1114.242495994122,17.5,250.15,0,0,0,0,0,0,0,0,0,1,0
Squirrel,13,Rodentia,Sciuridae,0.0,1114.242495994122,5.0,57.04545454545454,4,1,1,1,1,1,1,0,0,0,1
