Animal Name,Class,Order,Family,Is_Endangered,Length(cm),Lifespan(years),Weight(kg),Diet,Asia,Europe,Africa,South-America,North-America,Central-America,Antarctica,Oceania,Ocean,Eurasia
Eastern Fence Lizard,Reptilia,Squamata,Phyrnosomatidae,0.0,13.97,3.5,15.0,Carnivore,0,0,0,0,1,1,0,0,0,0
Eastern Glass Lizard,Reptilia,Squamata,Anguidae,0.0,77.47,20.0,0.45359188070533535,Carnivore,0,0,0,0,1,0,0,0,0,0
Eastern Gorilla,Mammalia,Primates,Hominidae,1.0,,42.5,215.5,Omnivore,0,0,1,0,0,0,0,0,0,0
Eastern Gray Squirrel,Mammalia,Rodentia,Sciuridae,0.0,26.67,12.0,0.39689289561716845,Omnivore,0,0,0,0,1,0,0,0,0,0
Eastern Green Mamba,Reptilia,Squamata,Elapidae,,,,,Carnivore,0,0,1,0,0,0,0,0,0,0
Eastern Hognose Snake,Reptilia,Squamata,Colubridae,,72.39,15.0,,,0,0,0,0,1,0,0,0,0,0
Eastern Indigo Snake,Reptilia,Squamata,Colubridae,0.0,259.08,,4.989522003792037,Carnivore,0,0,0,0,1,0,0,0,0,0
Eastern Kingbird,Aves,Passeriformes,Tyrannidae,0.0,21.336000000000002,,0.0368543403073085,Omnivore,0,0,0,1,1,1,0,0,0,0
Eastern Lowland Gorilla,Mammalia,Primates,Hominidae,1.0,,42.5,215.5,Omnivore,0,0,1,0,0,0,0,0,0,0
Eastern Meadowlark,Aves,Passeriformes,Icteridae,0.0,827.0,,,Omnivore,0,0,0,1,1,1,0,0,0,0
Eastern Phoebe,Aves,Passeriformes,Tyrannidae,0.0,15.494,10.0,0.018427170153654245,Omnivore,0,0,0,0,1,1,0,0,0,0
Eastern Racer,Reptilia,Squamata,Colubridae,0.0,139.7,10.0,,Carnivore,0,0,0,0,1,1,0,0,0,0
Eastern Rat snake,Reptilia,Squamata,Colubridae,0.0,137.16,12.5,,Carnivore,0,0,0,0,1,0,0,0,0,0
Eastern Tiger Snake,Reptilia,Scaled Reptiles,Elapid snakes,0.0,,10.0,,Carnivore,0,0,0,0,0,0,0,1,1,0
Eastern Turkey (Wild Turkey),Aves,Galliformes,Phasianidae,0.0,100.33,7.0,6.690495414175686,Omnivore,0,0,0,0,1,0,0,0,0,0
Eastern Woodrat,Mammalia,Rodentia,Cricetidae,,1514.9999999999998,3.0,0.2727272727272727,Herbivore,0,0,0,0,1,0,0,0,0,0
Echidna,Mammalia,Monotremata,Tachyglossidae,0.0,4350.0,27.5,5.5,Carnivore,0,0,0,0,0,0,0,1,1,0
Eclectus Parrot,Aves,Psittaciformes,Psittacidae,0.0,33.655,30.0,0.45359188070533535,Herbivore,0,0,0,0,0,0,0,1,1,0
Edible Frog,Amphibia,Anura,Ranidae,0.0,800.0,10.0,0.2998236331569665,Omnivore,0,1,0,0,0,0,0,0,0,0
Eel,Actinopterygii,Anguilliformes,,1.0,350.0,50.0,15.55,Carnivore,1,1,1,1,1,1,0,1,1,1
Eel catfish,Actinopterygii,Siluriformes,Clariidae,0.0,50.038,15.0,1.8181818181818181,Omnivore,0,0,1,0,0,0,0,0,0,0
Egret,Aves,Pelecaniformes,Ardeidae,0.0,91.44,7.5,2.5174406473678004,Carnivore,1,1,1,1,1,1,0,1,1,1
Egyptian Cobra (Egyptian Asp),Reptilia,squamata,Elapidae,0.0,243.84,25.0,9.09090909090909,Carnivore,0,0,1,0,0,0,0,0,0,0
Egyptian Goose,Aves,Anseriformes,Anatidae,0.0,68.58,20.0,2.5,Omnivore,0,0,1,0,0,0,0,0,0,0
Egyptian Mau,Mammalia,Carnivora,Felidae,,,14.0,5.0,Omnivore,0,0,1,0,0,0,0,0,0,0
Egyptian Tortoise,Reptilia,Testudines,Testudinidae,1.0,8.89,85.0,0.22727272727272727,Herbivore,1,0,1,0,0,0,0,0,0,0
Egyptian Vulture,Aves,Accipitriformes,Accipitridae,1.0,57.15,37.0,2.154566319819289,Carnivore,1,1,1,0,0,0,0,0,0,1
Eider,Aves,Anseriformes,Anatidae,0.0,60.96,9.0,1.587575183024739,Omnivore,1,1,0,0,1,0,0,0,0,0
Eland,Mammalia,Artiodactyla,Bovidae,0.0,,17.5,150.45454545454544,Herbivore,0,0,1,0,0,0,0,0,0,0
Elasmosaurus,Reptilia,†Plesiosauria,†Elasmosauridae,1.0,1371.6,,363.6363636363636,Carnivore,0,0,0,0,1,0,0,0,0,0
Elasmotherium,Mammalia,Perissodactyla,Rhinocerotidae,1.0,457.2,40.0,0.004,Omnivore,1,1,0,0,0,0,0,0,0,1
Electric Catfish,Actinopterygii,Siluriformes,Malapteruridae,0.0,260.0,10.0,3.2,Carnivore,0,0,1,0,0,0,0,0,0,0
Electric Eel,Actinopterygii,Gymnotiformes,Gymnotidae,0.0,243.84,16.0,20.454545454545453,Carnivore,0,0,0,1,0,0,0,0,0,0
